,cpi_date,gb_date,fomc_date,branch,speaker,y_actual,y_speech_implied
2318,27/10/2010,27/10/2010,03/11/2010,NY,dud,-0.839378415,0.38341594
2319,05/11/2010,27/10/2010,03/11/2010,KC,hoenig,-0.839378415,0.13974288
2320,08/11/2010,27/10/2010,03/11/2010,FOMC,Warsh,-0.839378415,0.06104786
2321,08/11/2010,27/10/2010,03/11/2010,DAL,fisher,-0.839378415,0.6916551
2322,11/11/2010,27/10/2010,03/11/2010,ATL,lockhart,-0.839378415,0.4165221
2323,12/11/2010,27/10/2010,03/11/2010,FOMC,Raskin,-0.839378415,0.4881868
2324,12/11/2010,27/10/2010,03/11/2010,FOMC,Tarullo,-0.839378415,0.44043738
2325,14/11/2010,27/10/2010,03/11/2010,RIC,lacker,-0.839378415,0.26305208
2326,16/11/2010,27/10/2010,03/11/2010,ATL,lockhart,-0.839378415,0.10527572
2327,17/11/2010,27/10/2010,03/11/2010,BOS,rosengren,-0.839378415,0.6020194
2328,18/11/2010,27/10/2010,03/11/2010,MIN,kocherlakota,-0.839378415,0.27646673
2329,18/11/2010,27/10/2010,03/11/2010,CLE,Pianalto,-0.839378415,0.25511408
2330,18/11/2010,27/10/2010,03/11/2010,PHI,plosser,-0.839378415,0.4946642
2331,19/11/2010,27/10/2010,03/11/2010,FOMC,Bernanke,-0.839378415,0.022052843
2332,19/11/2010,27/10/2010,03/11/2010,FOMC,Bernanke,-0.839378415,0.87410563
2333,22/11/2010,27/10/2010,03/11/2010,MIN,kocherlakota,-0.839378415,0.055343207
2334,30/11/2010,27/10/2010,03/11/2010,MIN,kocherlakota,-0.839378415,0.33415633
2335,01/12/2010,27/10/2010,03/11/2010,FOMC,Yellen,-0.839378415,0.38595027
2336,02/12/2010,27/10/2010,03/11/2010,FOMC,Duke,-0.839378415,0.29130155
2337,02/12/2010,27/10/2010,03/11/2010,CLE,Pianalto,-0.839378415,0.36934137
2338,02/12/2010,27/10/2010,03/11/2010,DAL,fisher,-0.839378415,0.58548564
2339,02/12/2010,27/10/2010,03/11/2010,PHI,plosser,-0.839378415,0.4089473
2340,06/12/2010,27/10/2010,03/11/2010,RIC,lacker,-0.839378415,0.32509834
2341,05/01/2011,08/12/2010,14/12/2010,KC,hoenig,-1.339378415,-0.35600585
2342,07/01/2011,08/12/2010,14/12/2010,CHI,pdf,-1.339378415,-0.2844959
2343,07/01/2011,08/12/2010,14/12/2010,FOMC,Duke,-1.339378415,-0.19063625
2344,08/01/2011,08/12/2010,14/12/2010,FOMC,Yellen,-1.339378415,0.6906739
2345,10/01/2011,08/12/2010,14/12/2010,ATL,lockhart,-1.339378415,-0.46900052
2346,11/01/2011,08/12/2010,14/12/2010,PHI,plosser,-1.339378415,-0.37419105
2347,11/01/2011,08/12/2010,14/12/2010,MIN,kocherlakota,-1.339378415,-0.13399813
2348,12/01/2011,08/12/2010,14/12/2010,DAL,fisher,-1.339378415,-0.34283996
2349,14/01/2011,08/12/2010,14/12/2010,BOS,rosengren,-1.339378415,-0.4308493
2350,14/01/2011,08/12/2010,14/12/2010,RIC,lacker,-1.339378415,-0.3489192
2351,17/01/2011,08/12/2010,14/12/2010,PHI,plosser,-1.339378415,0.26645076
2352,31/01/2011,19/01/2011,26/01/2011,ATL,lockhart,-3.239378415,-0.49322242
2353,02/02/2011,19/01/2011,26/01/2011,FOMC,Duke,-3.239378415,-0.36504215
2354,03/02/2011,19/01/2011,26/01/2011,FOMC,Bernanke,-3.239378415,0.12143517
2355,03/02/2011,19/01/2011,26/01/2011,MIN,kocherlakota,-3.239378415,-0.26644814
2356,08/02/2011,19/01/2011,26/01/2011,DAL,fisher,-3.239378415,-0.33346438
2357,08/02/2011,19/01/2011,26/01/2011,ATL,lockhart,-3.239378415,-0.33710274
2358,08/02/2011,19/01/2011,26/01/2011,RIC,lacker,-3.239378415,-0.38911736
2359,11/02/2011,19/01/2011,26/01/2011,FOMC,Raskin,-3.239378415,-0.28224784
2360,14/02/2011,19/01/2011,26/01/2011,NY,dud,-3.239378415,-0.336973
2361,15/02/2011,19/01/2011,26/01/2011,CLE,Pianalto,-3.239378415,-0.4124712
2362,17/02/2011,19/01/2011,26/01/2011,CHI,pdf,-3.239378415,-0.37364
2363,17/02/2011,19/01/2011,26/01/2011,KC,hoenig,-3.239378415,-0.52173847
2364,18/02/2011,19/01/2011,26/01/2011,FOMC,Bernanke,-3.239378415,-0.28880417
2365,23/02/2011,19/01/2011,26/01/2011,KC,hoenig,-3.239378415,-0.21007007
2366,23/02/2011,19/01/2011,26/01/2011,PHI,plosser,-3.239378415,-0.36961526
2367,25/02/2011,19/01/2011,26/01/2011,FOMC,Yellen,-3.239378415,-0.21356595
2368,25/02/2011,19/01/2011,26/01/2011,RIC,lacker,-3.239378415,-0.44148946
2369,28/02/2011,19/01/2011,26/01/2011,BOS,rosengren,-3.239378415,-0.37876058
2370,28/02/2011,19/01/2011,26/01/2011,NY,dud,-3.239378415,0.17894551
2371,02/03/2011,19/01/2011,26/01/2011,FOMC,Bernanke,-3.239378415,-0.1713374
2372,03/03/2011,19/01/2011,26/01/2011,ATL,lockhart,-3.239378415,-0.33210662
2373,03/03/2011,19/01/2011,26/01/2011,MIN,kocherlakota,-3.239378415,-0.520057
2374,04/03/2011,19/01/2011,26/01/2011,FOMC,Yellen,-3.239378415,-0.3785894
2375,07/03/2011,19/01/2011,26/01/2011,ATL,lockhart,-3.239378415,-0.320149
2376,07/03/2011,19/01/2011,26/01/2011,DAL,fisher,-3.239378415,-0.32467446
2377,11/03/2011,09/03/2011,15/03/2011,NY,dud,-2.039378415,-0.11668692
2378,22/03/2011,09/03/2011,15/03/2011,CLE,Pianalto,-2.039378415,-0.13534129
2379,23/03/2011,09/03/2011,15/03/2011,FOMC,Bernanke,-2.039378415,-0.12123028
2380,24/03/2011,09/03/2011,15/03/2011,FOMC,Duke,-2.039378415,-0.16269398
2381,25/03/2011,09/03/2011,15/03/2011,ATL,lockhart,-2.039378415,-0.10661135
2382,25/03/2011,09/03/2011,15/03/2011,PHI,plosser,-2.039378415,-0.11818891
2383,28/03/2011,09/03/2011,15/03/2011,CHI,pdf,-2.039378415,-0.13263735
2384,28/03/2011,09/03/2011,15/03/2011,ATL,lockhart,-2.039378415,-0.0996455
2385,30/03/2011,09/03/2011,15/03/2011,RIC,lacker,-2.039378415,-0.14318371
2386,30/03/2011,09/03/2011,15/03/2011,KC,hoenig,-2.039378415,-0.13397074
2387,31/03/2011,09/03/2011,15/03/2011,FOMC,Tarullo,-2.039378415,-0.1407432
2388,31/03/2011,09/03/2011,15/03/2011,CLE,Pianalto,-2.039378415,-0.132106
2389,01/04/2011,09/03/2011,15/03/2011,PHI,plosser,-2.039378415,-0.13255203
2390,01/04/2011,09/03/2011,15/03/2011,MIN,kocherlakota,-2.039378415,-0.13958836
2391,01/04/2011,09/03/2011,15/03/2011,NY,dud,-2.039378415,-0.089957915
2392,04/04/2011,09/03/2011,15/03/2011,FOMC,Bernanke,-2.039378415,-0.103608735
2393,04/04/2011,09/03/2011,15/03/2011,ATL,lockhart,-2.039378415,-0.12579098
2394,05/04/2011,09/03/2011,15/03/2011,MIN,kocherlakota,-2.039378415,-0.13841194
2395,07/04/2011,09/03/2011,15/03/2011,CLE,Pianalto,-2.039378415,-0.13193125
2396,07/04/2011,09/03/2011,15/03/2011,FOMC,Raskin,-2.039378415,-0.1203165
2397,07/04/2011,09/03/2011,15/03/2011,RIC,lacker,-2.039378415,-0.1315875
2398,08/04/2011,09/03/2011,15/03/2011,DAL,fisher,-2.039378415,-0.13898388
2399,08/04/2011,09/03/2011,15/03/2011,ATL,lockhart,-2.039378415,-0.100757785
2400,11/04/2011,09/03/2011,15/03/2011,NY,dud,-2.039378415,-0.12356383
2401,11/04/2011,09/03/2011,15/03/2011,FOMC,Yellen,-2.039378415,-0.14407438
2402,12/04/2011,09/03/2011,15/03/2011,NY,dud,-2.039378415,-0.12089636
2403,14/04/2011,09/03/2011,15/03/2011,RIC,lacker,-2.039378415,-0.09649395
2404,14/04/2011,09/03/2011,15/03/2011,MIN,kocherlakota,-2.039378415,-0.12573934
2405,14/04/2011,09/03/2011,15/03/2011,PHI,plosser,-2.039378415,-0.111465015
2406,14/04/2011,09/03/2011,15/03/2011,FOMC,Duke,-2.039378415,-0.12964666
2407,15/04/2011,09/03/2011,15/03/2011,CHI,pdf,-2.039378415,-0.11459606
2408,28/04/2011,20/04/2011,27/04/2011,FOMC,Duke,-2.239378415,-0.33022824
2409,29/04/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-2.239378415,-0.343152
2410,04/05/2011,20/04/2011,27/04/2011,ATL,lockhart,-2.239378415,-0.34700787
2411,04/05/2011,20/04/2011,27/04/2011,SF,williams,-2.239378415,-0.31331366
2412,04/05/2011,20/04/2011,27/04/2011,DAL,fisher,-2.239378415,-0.33715826
2413,04/05/2011,20/04/2011,27/04/2011,BOS,rosengren,-2.239378415,-0.31915808
2414,05/05/2011,20/04/2011,27/04/2011,MIN,kocherlakota,-2.239378415,-0.32213607
2415,05/05/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-2.239378415,-0.3386184
2416,06/05/2011,20/04/2011,27/04/2011,NY,dud,-2.239378415,-0.31656116
2417,06/05/2011,20/04/2011,27/04/2011,FOMC,Yellen,-2.239378415,-0.31023344
2418,10/05/2011,20/04/2011,27/04/2011,FOMC,Duke,-2.239378415,-0.3503487
2419,10/05/2011,20/04/2011,27/04/2011,RIC,lacker,-2.239378415,-0.31379175
2420,11/05/2011,20/04/2011,27/04/2011,CLE,Pianalto,-2.239378415,-0.34052598
2421,11/05/2011,20/04/2011,27/04/2011,ATL,lockhart,-2.239378415,-0.3261061
2422,11/05/2011,20/04/2011,27/04/2011,MIN,kocherlakota,-2.239378415,-0.3227174
2423,12/05/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-2.239378415,-0.3379512
2424,12/05/2011,20/04/2011,27/04/2011,PHI,plosser,-2.239378415,-0.32351
2425,15/05/2011,20/04/2011,27/04/2011,ATL,lockhart,-2.239378415,-0.333263
2426,16/05/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-2.239378415,-0.37715748
2427,18/05/2011,20/04/2011,27/04/2011,STL,bullard,-2.239378415,-0.3733091
2428,19/05/2011,20/04/2011,27/04/2011,CHI,pdf,-2.239378415,-0.31131744
2429,19/05/2011,20/04/2011,27/04/2011,NY,dud,-2.239378415,-0.22494856
2430,20/05/2011,20/04/2011,27/04/2011,NY,dud,-2.239378415,-0.22116101
2431,24/05/2011,20/04/2011,27/04/2011,FOMC,Duke,-2.239378415,-0.32232702
2432,24/05/2011,20/04/2011,27/04/2011,BOS,rosengren,-2.239378415,-0.3871327
2433,24/05/2011,20/04/2011,27/04/2011,KC,hoenig,-2.239378415,-0.33932036
2434,25/05/2011,20/04/2011,27/04/2011,MIN,kocherlakota,-2.239378415,-0.32250836
2435,28/05/2011,20/04/2011,27/04/2011,NY,dud,-2.239378415,-0.3491946
2436,01/06/2011,20/04/2011,27/04/2011,SF,williams,-2.239378415,-0.31502086
2437,01/06/2011,20/04/2011,27/04/2011,FOMC,Yellen,-2.239378415,-0.34811538
2438,01/06/2011,20/04/2011,27/04/2011,CLE,Pianalto,-2.239378415,-0.33053714
2439,03/06/2011,20/04/2011,27/04/2011,BOS,rosengren,-2.239378415,-0.34127063
2440,03/06/2011,20/04/2011,27/04/2011,FOMC,Tarullo,-2.239378415,-0.36963648
2441,06/06/2011,20/04/2011,27/04/2011,PHI,plosser,-2.239378415,-0.32478178
2442,06/06/2011,20/04/2011,27/04/2011,DAL,fisher,-2.239378415,-0.3403209
2443,07/06/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-2.239378415,-0.38918567
2444,07/06/2011,20/04/2011,27/04/2011,ATL,lockhart,-2.239378415,-0.3428622
2445,07/06/2011,20/04/2011,27/04/2011,NY,dud,-2.239378415,-0.27536702
2446,09/06/2011,20/04/2011,27/04/2011,PHI,plosser,-2.239378415,-0.3293494
2447,09/06/2011,20/04/2011,27/04/2011,FOMC,Yellen,-2.239378415,-0.37316245
2448,10/06/2011,20/04/2011,27/04/2011,NY,dud,-2.239378415,-0.3028074
2449,13/06/2011,20/04/2011,27/04/2011,RIC,lacker,-2.239378415,-0.053178154
2450,14/06/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-2.239378415,-0.32193404
2451,16/06/2011,15/06/2011,22/06/2011,DAL,fisher,0.260621585,-0.92930114
2452,27/06/2011,15/06/2011,22/06/2011,MIN,kocherlakota,0.260621585,-0.9038349
2453,27/06/2011,15/06/2011,22/06/2011,KC,hoenig,0.260621585,-0.9333639
2454,29/06/2011,15/06/2011,22/06/2011,FOMC,Raskin,0.260621585,-0.9332592
2455,30/06/2011,15/06/2011,22/06/2011,KC,hoenig,0.260621585,-0.91544914
2456,13/07/2011,15/06/2011,22/06/2011,DAL,fisher,0.260621585,-0.9243896
2457,13/07/2011,15/06/2011,22/06/2011,BOS,rosengren,0.260621585,-0.91185915
2458,26/07/2011,15/06/2011,22/06/2011,KC,hoenig,0.260621585,-0.87785697
2459,28/07/2011,15/06/2011,22/06/2011,SF,williams,0.260621585,-0.9257927
2460,28/07/2011,15/06/2011,22/06/2011,RIC,lacker,0.260621585,-0.92364335
2461,29/07/2011,15/06/2011,22/06/2011,ATL,lockhart,0.260621585,-0.921646
2462,06/08/2011,03/08/2011,09/08/2011,ATL,lockhart,-0.839378415,0.43756962
2463,12/08/2011,03/08/2011,09/08/2011,NY,dud,-0.839378415,0.2772114
2464,15/08/2011,03/08/2011,09/08/2011,ATL,lockhart,-0.839378415,0.429111
2465,17/08/2011,03/08/2011,09/08/2011,DAL,fisher,-0.839378415,0.35746872
2466,18/08/2011,03/08/2011,09/08/2011,NY,dud,-0.839378415,0.43983185
2467,19/08/2011,03/08/2011,09/08/2011,NY,dud,-0.839378415,0.4363874
2468,19/08/2011,03/08/2011,09/08/2011,CLE,Pianalto,-0.839378415,0.4413015
2469,26/08/2011,03/08/2011,09/08/2011,FOMC,Bernanke,-0.839378415,0.43203145
2470,30/08/2011,03/08/2011,09/08/2011,MIN,kocherlakota,-0.839378415,0.3963408
2471,31/08/2011,03/08/2011,09/08/2011,ATL,lockhart,-0.839378415,0.41416875
2472,01/09/2011,03/08/2011,09/08/2011,FOMC,Duke,-0.839378415,0.5076647
2473,06/09/2011,03/08/2011,09/08/2011,MIN,kocherlakota,-0.839378415,0.4036266
2474,07/09/2011,03/08/2011,09/08/2011,RIC,lacker,-0.839378415,0.45260006
2475,07/09/2011,03/08/2011,09/08/2011,SF,williams,-0.839378415,0.48722345
2476,07/09/2011,03/08/2011,09/08/2011,CHI,pdf,-0.839378415,0.29847294
2477,08/09/2011,03/08/2011,09/08/2011,FOMC,Bernanke,-0.839378415,0.39913183
2478,09/09/2011,03/08/2011,09/08/2011,SF,williams,-0.839378415,0.47611105
2479,12/09/2011,03/08/2011,09/08/2011,DAL,fisher,-0.839378415,0.4695896
2480,15/09/2011,14/09/2011,21/09/2011,FOMC,Bernanke,0.460621585,-0.60243267
2481,15/09/2011,14/09/2011,21/09/2011,FOMC,Tarullo,0.460621585,-0.24395531
2482,23/09/2011,14/09/2011,21/09/2011,NY,dud,0.460621585,0.093349814
2483,23/09/2011,14/09/2011,21/09/2011,SF,williams,0.460621585,-0.49080884
2484,26/09/2011,14/09/2011,21/09/2011,FOMC,Raskin,0.460621585,-0.5014514
2485,26/09/2011,14/09/2011,21/09/2011,MIN,kocherlakota,0.460621585,-0.53868574
2486,27/09/2011,14/09/2011,21/09/2011,ATL,lockhart,0.460621585,-0.49468833
2487,27/09/2011,14/09/2011,21/09/2011,DAL,fisher,0.460621585,-0.32596135
2488,28/09/2011,14/09/2011,21/09/2011,FOMC,Bernanke,0.460621585,0.031658392
2489,28/09/2011,14/09/2011,21/09/2011,BOS,rosengren,0.460621585,-0.4149941
2490,29/09/2011,14/09/2011,21/09/2011,PHI,plosser,0.460621585,-0.297257
2491,29/09/2011,14/09/2011,21/09/2011,BOS,rosengren,0.460621585,-0.043115713
2492,03/10/2011,14/09/2011,21/09/2011,RIC,lacker,0.460621585,-0.54333246
2493,04/10/2011,14/09/2011,21/09/2011,FOMC,Raskin,0.460621585,0.11262224
2494,06/10/2011,14/09/2011,21/09/2011,DAL,fisher,0.460621585,-0.21726763
2495,07/10/2011,14/09/2011,21/09/2011,ATL,lockhart,0.460621585,-0.56705636
2496,07/10/2011,14/09/2011,21/09/2011,DAL,fisher,0.460621585,-0.4046058
2497,12/10/2011,14/09/2011,21/09/2011,PHI,plosser,0.460621585,-0.36216044
2498,13/10/2011,14/09/2011,21/09/2011,MIN,kocherlakota,0.460621585,-0.401433
2499,17/10/2011,14/09/2011,21/09/2011,RIC,lacker,0.460621585,-0.4244668
2500,17/10/2011,14/09/2011,21/09/2011,CHI,pdf,0.460621585,-0.041250847
2501,18/10/2011,14/09/2011,21/09/2011,ATL,lockhart,0.460621585,-0.38056123
2502,18/10/2011,14/09/2011,21/09/2011,FOMC,Bernanke,0.460621585,-0.15530413
2503,19/10/2011,14/09/2011,21/09/2011,BOS,rosengren,0.460621585,-0.43276107
2504,20/10/2011,14/09/2011,21/09/2011,NY,dud,0.460621585,-0.5274083
2505,20/10/2011,14/09/2011,21/09/2011,FOMC,Tarullo,0.460621585,0.16928056
2506,20/10/2011,14/09/2011,21/09/2011,CLE,Pianalto,0.460621585,-0.011208143
2507,20/10/2011,14/09/2011,21/09/2011,MIN,kocherlakota,0.460621585,-0.5337724
2508,21/10/2011,14/09/2011,21/09/2011,FOMC,Yellen,0.460621585,-0.3034141
2509,21/10/2011,14/09/2011,21/09/2011,MIN,kocherlakota,0.460621585,-0.33350354
2510,21/10/2011,14/09/2011,21/09/2011,DAL,fisher,0.460621585,-0.31356502
2511,22/10/2011,14/09/2011,21/09/2011,FOMC,Duke,0.460621585,-0.5651489
2512,24/10/2011,14/09/2011,21/09/2011,NY,dud,0.460621585,-0.5491052
2513,02/11/2011,26/10/2011,02/11/2011,DAL,fisher,0.760621585,0.98503214
2514,04/11/2011,26/10/2011,02/11/2011,FOMC,Tarullo,0.760621585,1.0439781
2515,07/11/2011,26/10/2011,02/11/2011,BOS,rosengren,0.760621585,0.6900334
2516,08/11/2011,26/10/2011,02/11/2011,PHI,plosser,0.760621585,1.2091079
2517,08/11/2011,26/10/2011,02/11/2011,MIN,kocherlakota,0.760621585,0.76125413
2518,09/11/2011,26/10/2011,02/11/2011,FOMC,Tarullo,0.760621585,1.0491151
2519,09/11/2011,26/10/2011,02/11/2011,FOMC,Bernanke,0.760621585,0.9367229
2520,10/11/2011,26/10/2011,02/11/2011,FOMC,Bernanke,0.760621585,0.8530192
2521,10/11/2011,26/10/2011,02/11/2011,ATL,lockhart,0.760621585,1.0042652
2522,11/11/2011,26/10/2011,02/11/2011,FOMC,Yellen,0.760621585,1.0056486
2523,11/11/2011,26/10/2011,02/11/2011,SF,williams,0.760621585,1.0688525
2524,15/11/2011,26/10/2011,02/11/2011,DAL,fisher,0.760621585,1.0835758
2525,15/11/2011,26/10/2011,02/11/2011,SF,williams,0.760621585,0.827909
2526,16/11/2011,26/10/2011,02/11/2011,RIC,lacker,0.760621585,0.93602103
2527,16/11/2011,26/10/2011,02/11/2011,BOS,rosengren,0.760621585,1.0548195
2528,17/11/2011,26/10/2011,02/11/2011,NY,dud,0.760621585,1.2320209
2529,17/11/2011,26/10/2011,02/11/2011,CLE,Pianalto,0.760621585,0.9448952
2530,18/11/2011,26/10/2011,02/11/2011,NY,dud,0.760621585,0.9367396
2531,18/11/2011,26/10/2011,02/11/2011,SF,williams,0.760621585,1.0243021
2532,22/11/2011,26/10/2011,02/11/2011,MIN,kocherlakota,0.760621585,0.70935434
2533,29/11/2011,26/10/2011,02/11/2011,ATL,lockhart,0.760621585,0.93032545
2534,29/11/2011,26/10/2011,02/11/2011,FOMC,Yellen,0.760621585,0.9937635
2535,29/11/2011,26/10/2011,02/11/2011,MIN,kocherlakota,0.760621585,0.84083945
2536,02/12/2011,26/10/2011,02/11/2011,PHI,plosser,0.760621585,0.86360806
2537,05/12/2011,26/10/2011,02/11/2011,CHI,pdf,0.760621585,1.0654333
2538,15/12/2011,07/12/2011,13/12/2011,ATL,lockhart,0.160621585,0.48154604
2539,16/12/2011,07/12/2011,13/12/2011,NY,dud,0.160621585,0.90019983
2540,16/12/2011,07/12/2011,13/12/2011,DAL,fisher,0.160621585,0.9080844
2541,19/12/2011,07/12/2011,13/12/2011,RIC,lacker,0.160621585,0.8742954
2542,06/01/2012,07/12/2011,13/12/2011,BOS,rosengren,0.160621585,0.82104164
2543,06/01/2012,07/12/2011,13/12/2011,FOMC,Raskin,0.160621585,1.044093
2544,06/01/2012,07/12/2011,13/12/2011,FOMC,Duke,0.160621585,1.0389003
2545,06/01/2012,07/12/2011,13/12/2011,NY,dud,0.160621585,1.1039149
2546,07/01/2012,07/12/2011,13/12/2011,FOMC,Raskin,0.160621585,0.9556877
2547,09/01/2012,07/12/2011,13/12/2011,ATL,lockhart,0.160621585,1.023927
2548,10/01/2012,07/12/2011,13/12/2011,CLE,Pianalto,0.160621585,1.1108383
2549,10/01/2012,07/12/2011,13/12/2011,KC,george,0.160621585,0.90671134
2550,10/01/2012,07/12/2011,13/12/2011,SF,williams,0.160621585,0.8388065
2551,11/01/2012,07/12/2011,13/12/2011,PHI,plosser,0.160621585,0.972024
2552,11/01/2012,07/12/2011,13/12/2011,CHI,pdf,0.160621585,1.0364292
2553,13/01/2012,07/12/2011,13/12/2011,RIC,lacker,0.160621585,0.91798115
2554,13/01/2012,07/12/2011,13/12/2011,FOMC,Duke,0.160621585,1.1650237
2555,13/01/2012,07/12/2011,13/12/2011,CHI,pdf,0.160621585,1.0283597
2556,16/01/2012,07/12/2011,13/12/2011,FOMC,Duke,0.160621585,1.0678859
2557,27/01/2012,18/01/2012,25/01/2012,NY,dud,-0.539378415,-0.34901127
2558,01/02/2012,18/01/2012,25/01/2012,PHI,plosser,-0.539378415,-0.27668905
2559,02/02/2012,18/01/2012,25/01/2012,DAL,fisher,-0.539378415,-0.3471092
2560,06/02/2012,18/01/2012,25/01/2012,STL,bullard,-0.539378415,-0.23874527
2561,10/02/2012,18/01/2012,25/01/2012,FOMC,Bernanke,-0.539378415,-0.30030802
2562,10/02/2012,18/01/2012,25/01/2012,CLE,Pianalto,-0.539378415,-0.40758958
2563,13/02/2012,18/01/2012,25/01/2012,SF,williams,-0.539378415,-0.28712824
2564,14/02/2012,18/01/2012,25/01/2012,ATL,lockhart,-0.539378415,-0.3202562
2565,14/02/2012,18/01/2012,25/01/2012,PHI,plosser,-0.539378415,-0.33748555
2566,15/02/2012,18/01/2012,25/01/2012,DAL,fisher,-0.539378415,-0.24635369
2567,16/02/2012,18/01/2012,25/01/2012,FOMC,Bernanke,-0.539378415,-0.3077997
2568,24/02/2012,18/01/2012,25/01/2012,PHI,plosser,-0.539378415,-0.31045267
2569,24/02/2012,18/01/2012,25/01/2012,NY,dud,-0.539378415,-0.36844563
2570,24/02/2012,18/01/2012,25/01/2012,SF,williams,-0.539378415,-0.3318429
2571,28/02/2012,18/01/2012,25/01/2012,CLE,Pianalto,-0.539378415,-0.401789
2572,29/02/2012,18/01/2012,25/01/2012,DAL,fisher,-0.539378415,-0.28123486
2573,29/02/2012,18/01/2012,25/01/2012,PHI,plosser,-0.539378415,-0.2779938
2574,01/03/2012,18/01/2012,25/01/2012,CLE,Pianalto,-0.539378415,-0.42339754
2575,01/03/2012,18/01/2012,25/01/2012,FOMC,Raskin,-0.539378415,-0.3331986
2576,01/03/2012,18/01/2012,25/01/2012,ATL,lockhart,-0.539378415,-0.33268481
2577,01/03/2012,18/01/2012,25/01/2012,SF,williams,-0.539378415,-0.3553722
2578,05/03/2012,18/01/2012,25/01/2012,DAL,fisher,-0.539378415,-0.36238626
2579,14/03/2012,07/03/2012,13/03/2012,FOMC,Bernanke,0.260621585,-0.5590289
2580,16/03/2012,07/03/2012,13/03/2012,CHI,pdf,0.260621585,-0.53149
2581,19/03/2012,07/03/2012,13/03/2012,NY,dud,0.260621585,-0.57850593
2582,20/03/2012,07/03/2012,13/03/2012,MIN,kocherlakota,0.260621585,-0.54947704
2583,22/03/2012,07/03/2012,13/03/2012,CHI,pdf,0.260621585,-0.554773
2584,22/03/2012,07/03/2012,13/03/2012,NY,dud,0.260621585,-0.53041154
2585,23/03/2012,07/03/2012,13/03/2012,FOMC,Bernanke,0.260621585,-0.55495065
2586,23/03/2012,07/03/2012,13/03/2012,STL,bullard,0.260621585,-0.5520937
2587,26/03/2012,07/03/2012,13/03/2012,FOMC,Bernanke,0.260621585,-0.47963518
2588,26/03/2012,07/03/2012,13/03/2012,PHI,plosser,0.260621585,-0.5483629
2589,27/03/2012,07/03/2012,13/03/2012,FOMC,Duke,0.260621585,-0.544461
2590,27/03/2012,07/03/2012,13/03/2012,NY,dud,0.260621585,-0.5502729
2591,27/03/2012,07/03/2012,13/03/2012,BOS,rosengren,0.260621585,-0.5497561
2592,29/03/2012,07/03/2012,13/03/2012,KC,george,0.260621585,-0.5593213
2593,29/03/2012,07/03/2012,13/03/2012,RIC,lacker,0.260621585,-0.5332808
2594,29/03/2012,07/03/2012,13/03/2012,PHI,plosser,0.260621585,-0.5539947
2595,31/03/2012,07/03/2012,13/03/2012,MIN,kocherlakota,0.260621585,-0.5493874
2596,02/04/2012,07/03/2012,13/03/2012,CLE,Pianalto,0.260621585,-0.55295056
2597,03/04/2012,07/03/2012,13/03/2012,SF,williams,0.260621585,-0.5547732
2598,04/04/2012,07/03/2012,13/03/2012,SF,williams,0.260621585,-0.5565049
2599,09/04/2012,07/03/2012,13/03/2012,FOMC,Bernanke,0.260621585,-0.55016065
2600,10/04/2012,07/03/2012,13/03/2012,MIN,kocherlakota,0.260621585,-0.54245037
2601,10/04/2012,07/03/2012,13/03/2012,FOMC,Tarullo,0.260621585,-0.5334911
2602,11/04/2012,07/03/2012,13/03/2012,FOMC,Yellen,0.260621585,-0.33003467
2603,11/04/2012,07/03/2012,13/03/2012,KC,george,0.260621585,-0.5430437
2604,11/04/2012,07/03/2012,13/03/2012,BOS,rosengren,0.260621585,-0.5081235
2605,12/04/2012,07/03/2012,13/03/2012,MIN,kocherlakota,0.260621585,-0.54186445
2606,12/04/2012,07/03/2012,13/03/2012,NY,dud,0.260621585,-0.5682916
2607,12/04/2012,07/03/2012,13/03/2012,PHI,plosser,0.260621585,-0.5407832
2608,12/04/2012,07/03/2012,13/03/2012,FOMC,Raskin,0.260621585,-0.5689028
2609,13/04/2012,07/03/2012,13/03/2012,FOMC,Bernanke,0.260621585,-0.3897695
2610,13/04/2012,07/03/2012,13/03/2012,NY,dud,0.260621585,-0.5642875
2611,16/04/2012,07/03/2012,13/03/2012,CLE,Pianalto,0.260621585,-0.552653
2612,01/05/2012,18/04/2012,25/04/2012,PHI,plosser,1.560621585,-0.002471153
2613,01/05/2012,18/04/2012,25/04/2012,MIN,kocherlakota,1.560621585,-0.32134888
2614,02/05/2012,18/04/2012,25/04/2012,FOMC,Tarullo,1.560621585,0.35183346
2615,02/05/2012,18/04/2012,25/04/2012,RIC,lacker,1.560621585,-0.24137193
2616,03/05/2012,18/04/2012,25/04/2012,PHI,plosser,1.560621585,-0.21848947
2617,03/05/2012,18/04/2012,25/04/2012,SF,williams,1.560621585,-0.34179538
2618,03/05/2012,18/04/2012,25/04/2012,ATL,lockhart,1.560621585,-0.17247006
2619,04/05/2012,18/04/2012,25/04/2012,SF,williams,1.560621585,-0.042083852
2620,07/05/2012,18/04/2012,25/04/2012,RIC,lacker,1.560621585,0.9573184
2621,08/05/2012,18/04/2012,25/04/2012,NY,dud,1.560621585,-0.25620186
